"","eta_true","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta","pre_mpm_eta"
"17",2.08952659396455,1,1,0.997600479904019,0.810837832433513,1,1,1,0.989402119576085,1,1,0.997600479904019,0.999000199960008,1,1,1,0.999400119976005,0.998600279944011,1,0.995600879824035,1,0.994401119776045,1,0.995800839832034,0.988602279544091,0.999000199960008,1,0.997200559888022,0.97620475904819,0.901619676064787,0.999400119976005
"18",2.29058843927924,1,0.998000399920016,1,1,0.997600479904019,0.966806638672266,1,1,0.993401319736053,0.994801039792042,0.98880223955209,0.971405718856229,1,1,1,1,0.995600879824035,1,1,1,1,0.99000199960008,0.999600079984003,1,1,1,0.877424515096981,1,0.999800039992002,0.996800639872026
"19",0,0.520695860827834,0.613077384523095,0.624875024995001,0.661867626474705,0.573685262947411,0.79244151169766,0.544491101779644,0.614877024595081,0.924615076984603,0.599880023995201,0.632273545290942,0.889622075584883,0.608478304339132,0.741851629674065,0.791041791641672,0.600279944011198,0.616676664667067,0.589482103579284,0.565686862627474,0.989602079584083,0.824035192961408,0.991601679664067,0.665266946610678,0.697060587882424,0.491501699660068,0.577084583083383,0.685862827434513,0.666066786642671,0.658068386322735,0.870825834833033
"20",0,1,0.999600079984003,0.985202959408118,0.975804839032194,0.999600079984003,0.997600479904019,1,0.999200159968006,0.710257948410318,1,0.962407518496301,0.673665266946611,0.982403519296141,0.999800039992002,0.919016196760648,0.597080583883223,0.996000799840032,1,0.628674265146971,1,0.987402519496101,0.994801039792042,0.999600079984003,0.96620675864827,0.465706858628274,0.999000199960008,0.783843231353729,0.993401319736053,0.980203959208158,0.96880623875225
"21",0,0.955808838232354,1,1,0.959408118376325,0.788642271545691,0.998200359928014,0.89002199560088,0.851029794041192,0.999600079984003,0.952409518096381,1,0.998200359928014,0.976604679064187,0.963407318536293,0.997200559888022,0.965806838632274,0.995200959808038,0.997200559888022,0.990601879624075,0.996800639872026,0.940811837632474,0.999600079984003,0.966406718656269,0.955408918216357,0.968606278744251,0.988202359528094,0.997600479904019,0.984803039392122,0.96620675864827,0.999600079984003
"22",0,0.956008798240352,0.970205958808238,0.997600479904019,0.999800039992002,0.532693461307738,0.789642071585683,0.985802839432114,0.995800839832034,0.97880423915217,0.805238952209558,0.885822835432913,0.63627274545091,1,0.98620275944811,0.990601879624075,0.990201959608078,0.733453309338132,0.999800039992002,1,0.994601079784043,0.915216956608678,0.908218356328734,0.999800039992002,0.95880823835233,1,0.977004599080184,0.909618076384723,0.998400319936013,0.998200359928014,0.835432913417317
"23",0,0.770845830833833,0.682063587282543,0.611877624475105,0.96500699860028,0.567286542691462,0.76504699060188,0.631473705258948,0.631473705258948,0.98120375924815,0.589482103579284,0.729254149170166,0.593881223755249,0.641671665666867,0.747650469906019,0.768046390721856,0.638272345530894,0.931413717256549,0.558088382323535,0.824435112977405,0.922815436912617,0.647670465906819,0.983203359328134,0.647070585882823,0.907618476304739,0.726654669066187,0.579084183163367,0.670665866826635,0.617076584683063,0.659068186362727,0.661867626474705
"24",2.12493170916568,0.984403119376125,0.957008598280344,0.999600079984003,0.95380923815237,0.956808638272346,0.999000199960008,1,0.975204959008198,0.867826434713057,0.999000199960008,0.951809638072385,0.98500299940012,1,0.938012397520496,0.98880223955209,0.995800839832034,0.947810437912417,1,0.975604879024195,1,0.989202159568086,0.957208558288342,0.998200359928014,0.992801439712058,0.965606878624275,0.999800039992002,1,0.997800439912018,0.982603479304139,1
"25",2.14776743804105,1,1,0.991401719656069,0.853229354129174,0.99380123975205,1,0.997400519896021,0.989002199560088,1,1,0.999600079984003,0.999000199960008,0.94621075784843,0.998000399920016,0.998400319936013,1,0.929214157168566,1,0.956408718256349,0.999800039992002,0.86002799440112,0.992401519696061,0.410517896420716,0.993601279744051,0.994801039792042,0.98880223955209,1,0.565486902619476,0.962607478504299,0.966806638672266
"26",2.44767668431159,0.999400119976005,0.789242151569686,0.990601879624075,0.99500099980004,0.900819836032793,0.920415916816637,1,0.997000599880024,0.988402319536093,0.952009598080384,1,0.797240551889622,0.999600079984003,0.999000199960008,0.879224155168966,0.975804839032194,0.963407318536293,0.972005598880224,0.985202959408118,0.98880223955209,0.999400119976005,0.671465706858628,1,0.914417116576685,0.985402919416117,0.985602879424115,0.969406118776245,1,0.99880023995201,0.942211557688462
"27",0,0.649270145970806,0.601079784043191,0.660867826434713,0.570685862827434,0.70745850829834,0.674065186962608,0.551089782043591,0.631473705258948,0.593481303739252,0.531693661267746,0.722055588882224,0.478104379124175,0.727854429114177,0.57628474305139,0.887022595480904,0.857628474305139,0.614877024595081,0.587682463507299,0.524095180963807,0.619476104779044,0.531493701259748,0.931413717256549,0.381123775244951,0.660867826434713,0.768246350729854,0.7750449910018,0.543091381723655,0.444311137772446,0.611077784443111,0.670465906818636
"28",0,0.918216356728654,0.944011197760448,0.84503099380124,0.663467306538692,0.908418316336733,0.999200159968006,0.789642071585683,0.837032593481304,0.544091181763647,0.569886022795441,0.836432713457309,0.543891221755649,0.86122775444911,0.740451909618076,0.722855428914217,0.892621475704859,0.639272145570886,0.958008398320336,0.482303539292142,0.991401719656069,0.649070185962807,0.925214957008598,0.518296340731854,0.857228554289142,0.739452109578084,0.930813837232554,0.868226354729054,0.598680263947211,0.672865426914617,0.881423715256949
"29",0,0.991401719656069,0.920415916816637,0.400519896020796,0.733253349330134,0.635872825434913,0.534293141371726,0.584483103379324,0.365326934613077,0.997600479904019,0.439312137572485,0.999200159968006,0.316536692661468,0.828834233153369,0.875824835032993,0.843631273745251,0.974005198960208,0.989202159568086,0.958608278344331,0.868026394721056,0.97880423915217,0.939612077584483,0.740451909618076,0.458908218356329,0.86002799440112,0.864027194561088,0.699260147970406,0.960407918416317,0.523095380923815,0.605278944211158,0.699260147970406
"30",0,0.996000799840032,0.585682863427315,0.442111577684463,0.721055788842232,0.732853429314137,0.830633873225355,0.690261947610478,0.529894021195761,0.991601679664067,0.665466906618676,0.761047790441912,0.331333733253349,0.784643071385723,0.996800639872026,0.798440311937612,0.421715656868626,0.564887022595481,0.470505898820236,0.74505098980204,0.518896220755849,0.818636272745451,0.537092581483703,0.970205958808238,0.719056188762248,0.918216356728654,0.612877424515097,0.455308938212358,0.986602679464107,0.760847830433913,0.689062187562487
"31",0,0.750249950009998,0.58128374325135,0.433313337332533,0.700859828034393,0.464907018596281,0.494101179764047,0.448310337932414,0.336332733453309,0.691061787642472,0.465106978604279,0.504099180163967,0.299740051989602,0.799440111977604,0.819036192761448,0.901619676064787,0.407118576284743,0.492101579684063,0.441711657668466,0.729654069186163,0.543091381723655,0.55868826234753,0.855828834233153,0.4625074985003,0.592881423715257,0.539492101579684,0.754249150169966,0.473905218956209,0.422115576884623,0.444511097780444,0.556088782243551
"32",0,0.856628674265147,0.859028194361128,0.565286942611478,0.570285942811438,0.46870625874825,0.507098580283943,0.439512097580484,0.344531093781244,0.75244951009798,0.372125574885023,0.629474105178964,0.282143571285743,0.565086982603479,0.957008598280344,0.701859628074385,0.480303939212158,0.456708658268346,0.463107378524295,0.520695860827834,0.484503099380124,0.573685262947411,0.729454109178164,0.636472705458908,0.540091981603679,0.574085182963407,0.661867626474705,0.435512897420516,0.43371325734853,0.569086182763447,0.728854229154169
"33",0,0.689462107578484,0.553889222155569,0.360727854429114,0.301939612077584,0.55248950209958,0.458508298340332,0.311137772445511,0.363327334533093,0.488302339532094,0.259548090381924,0.313937212557489,0.537092581483703,0.599480103979204,0.628674265146971,0.753849230153969,0.891621675664867,0.788042391521696,0.964407118576285,0.340331933613277,0.637872425514897,0.628074385122975,0.35252949410118,0.259148170365927,0.426914617076585,0.683863227354529,0.484103179364127,0.470305938812238,0.655068986202759,0.617876424715057,0.448310337932414
"34",0,0.440311937612477,0.394521095780844,0.323135372925415,0.295140971805639,0.348330333933213,0.626674665066987,0.328534293141372,0.311737652469506,0.625474905018996,0.2625474905019,0.294541091781644,0.354929014197161,0.643871225754849,0.448110377924415,0.652669466106779,0.591681663667267,0.826034793041392,0.444311137772446,0.414117176564687,0.381923615276945,0.3875224955009,0.347930413917217,0.278944211157768,0.598880223955209,0.538492301539692,0.706858628274345,0.547890421915617,0.812637472505499,0.897620475904819,0.455308938212358
"35",0,0.386522695460908,0.366926614677065,0.301939612077584,0.285142971405719,0.342931413717257,0.405518896220756,0.323535292941412,0.324735052989402,0.447910417916417,0.242151569686063,0.32373525294941,0.379124175164967,0.59628074385123,0.448510297940412,0.965206958608278,0.507298540291942,0.544291141771646,0.419916016796641,0.384323135372925,0.375724855028994,0.370125974805039,0.366926614677065,0.298940211957609,0.411917616476705,0.549290141971606,0.525494901019796,0.465306938612278,0.620675864827035,0.552889422115577,0.4125174965007
"36",0,0.399520095980804,0.477704459108178,0.280943811237752,0.28254349130174,0.361127774445111,0.389322135572885,0.350129974005199,0.333933213357329,0.512897420515897,0.282943411317736,0.30253949210158,0.336732653469306,0.525894821035793,0.399920015996801,0.543891221755649,0.655268946210758,0.603879224155169,0.423915216956609,0.327134573085383,0.413917216556689,0.375324935012997,0.436712657468506,0.280543891221756,0.398320335932813,0.727054589082184,0.461107778444311,0.365726854629074,0.572685462907419,0.59128174365127,0.377324535092981
"37",0,0.614077184563087,0.320935812837432,0.366726654669066,0.425314937012597,0.432713457308538,0.433513297340532,0.325134973005399,0.320335932813437,0.418316336732653,0.347130573885223,0.442111577684463,0.700259948010398,0.317736452709458,0.318536292741452,0.314937012597481,0.301139772045591,0.996000799840032,0.381123775244951,0.499100179964007,0.447110577884423,0.281543691261748,0.320535892821436,0.246550689862028,0.390521895620876,0.354929014197161,0.378124375124975,0.459508098380324,0.315936812637473,0.781843631273745,0.341331733653269
"38",0,0.347130573885223,0.324935012997401,0.324735052989402,0.336932613477305,0.848630273945211,0.484503099380124,0.449110177964407,0.326134773045391,0.597280543891222,0.319136172765447,0.362127574485103,0.870625874825035,0.324935012997401,0.356528694261148,0.447910417916417,0.328334333133373,0.481103779244151,0.339732053589282,0.450509898020396,0.333933213357329,0.257948410317936,0.324335132973405,0.237952409518096,0.40251949610078,0.405318936212757,0.469106178764247,0.69506098780244,0.431913617276545,0.464707058588282,0.437712457508498
"39",0,0.351729654069186,0.286942611477704,0.300539892021596,0.32253549290142,0.418316336732653,0.676864627074585,0.344731053789242,0.332333533293341,0.424115176964607,0.308338332333533,0.629874025194961,0.499300139972006,0.380523895220956,0.371725654869026,0.331333733253349,0.341931613677265,0.510497900419916,0.336732653469306,0.339932013597281,0.314737052589482,0.255948810237952,0.364727054589082,0.260947810437912,0.408518296340732,0.321935612877425,0.412117576484703,0.785442911417716,0.398920215956809,0.527094581083783,0.350729854029194
"40",0,0.365326934613077,0.332133573285343,0.309738052389522,0.320335932813437,0.409318136372725,0.474705058988202,0.360927814437113,0.305938812237552,0.425914817036593,0.335932813437313,0.381323735252949,0.475704859028194,0.334533093381324,0.391721655668866,0.386522695460908,0.286542691461708,0.505498900219956,0.346130773845231,0.354729054189162,0.322735452909418,0.254349130173965,0.398320335932813,0.225754849030194,0.399920015996801,0.308938212357528,0.348530293941212,0.502699460107978,0.329934013197361,0.43251349730054,0.336132773445311
"41",0,0.660867826434713,0.301939612077584,0.567686462707458,0.361127774445111,0.399520095980804,0.299540091981604,0.285542891421716,0.30373925214957,0.491501699660068,0.2875424915017,0.254749050189962,0.634873025394921,0.334733053389322,0.277344531093781,0.310337932413517,0.277144571085783,0.515496900619876,0.509898020395921,0.335932813437313,0.31873625274945,0.85122975404919,0.493501299740052,0.252949410117976,0.709458108378324,0.342931413717257,0.776844631073785,0.290141971605679,0.457908418316337,0.784043191361728,0.316736652669466
"42",0,0.454909018196361,0.331533693261348,0.357328534293141,0.337932413517297,0.557288542291542,0.297140571885623,0.374525094981004,0.392121575684863,0.603879224155169,0.269346130773845,0.262347530493901,0.427714457108578,0.464507098580284,0.406918616276745,0.357128574285143,0.267746450709858,0.961007798440312,0.49630073985203,0.367126574685063,0.273545290941812,0.513497300539892,0.422115576884623,0.237352529494101,0.959208158368326,0.400719856028794,0.519296140771846,0.372325534893021,0.63127374525095,0.601679664067187,0.333533293341332
"43",0,0.468906218756249,0.29754049190162,0.404719056188762,0.312937412517497,0.414917016596681,0.335132973405319,0.315136972605479,0.341131773645271,0.425514897020596,0.277744451109778,0.276544691061788,0.534093181363727,0.359128174365127,0.289742051589682,0.395520895820836,0.30873825234953,0.456508698260348,0.464307138572286,0.319536092781444,0.276344731053789,0.629074185162967,0.439912017596481,0.268346330733853,0.509098180363927,0.401119776044791,0.461707658468306,0.307938412317536,0.57128574285143,0.483303339332134,0.329934013197361
"44",0,0.661667666466707,0.351329734053189,0.354729054189162,0.300139972005599,0.387322535492901,0.307938412317536,0.298340331933613,0.330533893221356,0.504499100179964,0.287342531493701,0.315936812637473,0.394321135772845,0.321935612877425,0.287742451509698,0.316936612677464,0.261347730453909,0.453909218156369,0.490501899620076,0.363527294541092,0.25494901019796,0.475904819036193,0.57128574285143,0.236152769446111,0.488102379524095,0.49250149970006,0.44371125774845,0.306938612277544,0.451109778044391,0.488302339532094,0.291741651669666
"45",0,0.386722655468906,0.293341331733653,0.678664267146571,0.496900619876025,0.462107578484303,0.388322335532893,0.371525694861028,0.281543691261748,0.332733453309338,0.778644271145771,0.244151169766047,0.303339332133573,0.339132173565287,0.264747050589882,0.371525694861028,0.285342931413717,0.447310537892422,0.281943611277744,0.257148570285943,0.268346330733853,0.686462707458508,0.583483303339332,0.269146170765847,0.444911017796441,0.32373525294941,0.999000199960008,0.242351529694061,0.329934013197361,0.369526094781044,0.322335532893421
"46",0,0.703859228154369,0.285942811437712,0.585882823435313,0.429514097180564,0.522895420915817,0.451109778044391,0.344731053789242,0.298540291941612,0.342731453709258,0.47250549890022,0.2375524895021,0.299740051989602,0.369526094781044,0.300739852029594,0.350929814037193,0.340731853629274,0.345530893821236,0.316736652669466,0.261947610477904,0.267946410717856,0.981403719256149,0.510497900419916,0.274745050989802,0.598680263947211,0.330933813237353,0.7000599880024,0.261747650469906,0.340531893621276,0.329534093181364,0.32873425314937
"47",0,0.402719456108778,0.265346930613877,0.900219956008798,0.660067986402719,0.443311337732454,0.39252149570086,0.321335732853429,0.323335332933413,0.356528694261148,0.3875224955009,0.251749650069986,0.341731653669266,0.371525694861028,0.26374725054989,0.387722455508898,0.287342531493701,0.351329734053189,0.282743451309738,0.25754849030194,0.256948610277944,0.510297940411918,0.663867226554689,0.342931413717257,0.612677464507099,0.425514897020596,0.694461107778444,0.281143771245751,0.434313137372525,0.321135772845431,0.342931413717257
"48",0,0.399120175964807,0.261547690461908,0.627274545090982,0.402919416116777,0.649070185962807,0.366526694661068,0.305538892221556,0.280743851229754,0.322335532893421,0.384323135372925,0.220355928814237,0.269746050789842,0.324335132973405,0.261347730453909,0.325734853029394,0.28494301139772,0.435312937412517,0.293341331733653,0.283943211357728,0.258948210357928,0.577884423115377,0.681863627274545,0.321335732853429,0.432913417316537,0.402919416116777,0.5874825034993,0.249150169966007,0.468106378724255,0.356328734253149,0.324335132973405
"49",0,0.289742051589682,0.300739852029594,0.359928014397121,0.415316936612677,0.281143771245751,0.364327134573085,0.403319336132773,0.507898420315937,0.387722455508898,0.879024195160968,0.220555888822236,0.44371125774845,0.327134573085383,0.270345930813837,0.267346530693861,0.382923415316937,0.533893221355729,0.270945810837832,0.26494701059788,0.25754849030194,0.786842631473705,0.404519096180764,0.25874825034993,0.40871825634873,0.275944811037792,0.937612477504499,0.265146970605879,0.278144371125775,0.390321935612877,0.373525294941012
"50",0,0.3125374925015,0.276744651069786,0.394521095780844,0.366126774645071,0.276144771045791,0.342731453709258,0.373525294941012,0.376524695060988,0.397920415916817,0.384723055388922,0.216556688662268,0.875024995001,0.331333733253349,0.272145570885823,0.300939812037592,0.420315936812637,0.345530893821236,0.268946210757848,0.34873025394921,0.266946610677864,0.827234553089382,0.392321535692861,0.255748850229954,0.467306538692262,0.281943611277744,0.505898820235953,0.271545690861828,0.425314937012597,0.316536692661468,0.366926614677065
"51",0,0.33873225354929,0.288942211557688,0.368126374725055,0.464707058588282,0.275744851029794,0.382723455308938,0.392321535692861,0.431913617276545,0.49250149970006,0.405918816236753,0.26494701059788,0.442911417716457,0.282343531293741,0.26994601079784,0.265346930613877,0.364927014597081,0.34753049390122,0.253549290141972,0.340531893621276,0.301139772045591,0.456708658268346,0.562687462507498,0.265746850629874,0.539492101579684,0.273345330933813,0.494901019796041,0.305538892221556,0.293541291741652,0.368926214757049,0.390321935612877
"52",0,0.295740851829634,0.330133973205359,0.360927814437113,0.355128974205159,0.358528294341132,0.326534693061388,0.527694461107778,0.382123575284943,0.555488902219556,0.421115776844631,0.240151969606079,0.465506898620276,0.297740451909618,0.25374925014997,0.282743451309738,0.481503699260148,0.337732453509298,0.26754649070186,0.250749850029994,0.261747650469906,0.449110177964407,0.608878224355129,0.261547690461908,0.374925014997001,0.278344331133773,0.734253149370126,0.289742051589682,0.31373725254949,0.427714457108578,0.463507298540292
"53",0,0.25494901019796,0.386122775444911,0.270545890821836,0.410917816436713,0.583483303339332,0.380923815236953,0.339332133573285,0.282743451309738,0.333333333333333,0.399320135972805,0.306538692261548,0.310337932413517,0.346130773845231,0.27994401119776,0.635872825434913,0.411717656468706,0.335132973405319,0.409918016396721,0.232353529294141,0.265946810637872,0.4625074985003,0.454109178164367,0.275144971005799,0.601079784043191,0.260747850429914,0.376324735052989,0.251549690061988,0.308338332333533,0.738052389522096,0.432713457308538
"54",0,0.24375124975005,0.283143371325735,0.277944411117776,0.315736852629474,0.520695860827834,0.393921215756849,0.341931613677265,0.321135772845431,0.286142771445711,0.311737652469506,0.271145770845831,0.31873625274945,0.324135172965407,0.261747650469906,0.392721455708858,0.529094181163767,0.359728054389122,0.533893221355729,0.268146370725855,0.260347930413917,0.44751049790042,0.462107578484303,0.28874225154969,0.479904019196161,0.267346530693861,0.294341131773645,0.302139572085583,0.393921215756849,0.465106978604279,0.459508098380324
"55",0,0.236152769446111,0.26374725054989,0.263347330533893,0.311137772445511,0.52249550089982,0.486102779444111,0.329534093181364,0.286342731453709,0.279144171165767,0.348330333933213,0.273945210957808,0.315736852629474,0.349530093981204,0.2625474905019,0.412317536492701,0.478904219156169,0.351329734053189,0.434913017396521,0.256548690261948,0.267746450709858,0.381523695260948,0.943211357728454,0.322935412917417,0.495300939812038,0.261547690461908,0.278944211157768,0.290941811637672,0.308938212357528,0.447910417916417,0.50249950009998
"56",0,0.241351729654069,0.262747450509898,0.28494301139772,0.318136372725455,0.46630673865227,0.578084383123375,0.383323335332933,0.323335332933413,0.265546890621876,0.310937812437513,0.301139772045591,0.325334933013397,0.372925414917017,0.273345330933813,0.406118776244751,0.382723455308938,0.360327934413117,0.419116176764647,0.280743851229754,0.252949410117976,0.36872625474905,0.441111777644471,0.271345730853829,0.463907218556289,0.242751449710058,0.309738052389522,0.307738452309538,0.305138972205559,0.485902819436113,0.96380723855229
"57",0,0.450309938012398,0.286942611477704,0.264147170565887,0.325734853029394,0.379324135172965,0.348330333933213,0.321335732853429,0.387722455508898,0.32253549290142,0.280543891221756,0.244551089782044,0.391321735652869,0.290941811637672,0.290141971605679,0.309538092381524,0.875424915016997,0.458108378324335,0.602879424115177,0.266346730653869,0.338132373525295,0.621475704859028,0.353129374125175,0.785442911417716,0.277944411117776,0.237352529494101,0.259148170365927,0.251749650069986,0.311937612477505,0.288542291541692,0.303339332133573
"58",0,0.325734853029394,0.290941811637672,0.270345930813837,0.281543691261748,0.407318536292741,0.388922215556889,0.38252349530094,0.483303339332134,0.29754049190162,0.310337932413517,0.26754649070186,0.413117376524695,0.316336732653469,0.313937212557489,0.343931213757249,0.517696460707858,0.404519096180764,0.533493301339732,0.274545090981804,0.344331133773245,0.454709058188362,0.398320335932813,0.749650069986003,0.278944211157768,0.252949410117976,0.245950809838032,0.233153369326135,0.500099980003999,0.332133573285343,0.359928014397121
